id,name,sex,age,height,weight,year,season,sport,event,medal,country
45829,Janine Hanson,F,29,178,70,2012,Summer,Rowing,Rowing Women's Coxed Eights,Silver,Canada
45877,Hao Jialu,F,28,176,66,2016,Summer,Fencing,"Fencing Women's epee, Team",Silver,China
45881,Hao Yun,M,17,185,80,2012,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,China
45895,Janne Mikael Happonen,M,21,180,63,2006,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver,Finland
45917,Saho Harada,F,21,166,56,2004,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,Japan
45917,Saho Harada,F,25,166,56,2008,Summer,Synchronized Swimming,Synchronized Swimming Women's Duet,Bronze,Japan
45940,Hisayoshi Harasawa,M,24,191,125,2016,Summer,Judo,Judo Men's Heavyweight,Silver,Japan
45964,"Timothy Duane ""Tim"" Hardaway",M,34,180,88,2000,Summer,Basketball,Basketball Men's Basketball,Gold,USA
45967,"James Edward ""Trey"" Hardee, III",M,28,196,96,2012,Summer,Athletics,Athletics Men's Decathlon,Silver,USA
45970,"James Edward Harden, Jr.",M,22,196,100,2012,Summer,Basketball,Basketball Men's Basketball,Gold,USA
45978,Kelly Hardie,F,30,182,80,2000,Summer,Softball,Softball Women's Softball,Bronze,Australia
45978,Kelly Hardie,F,38,182,80,2008,Summer,Softball,Softball Women's Softball,Bronze,Australia
45990,Tanya Victoria Harding,F,28,172,72,2000,Summer,Softball,Softball Women's Softball,Bronze,Australia
45990,Tanya Victoria Harding,F,32,172,72,2004,Summer,Softball,Softball Women's Softball,Silver,Australia
45990,Tanya Victoria Harding,F,36,172,72,2008,Summer,Softball,Softball Women's Softball,Bronze,Australia
46009,Adrien Hardy,M,26,197,87,2004,Summer,Rowing,Rowing Men's Double Sculls,Gold,France
46015,Jessica Adele Hardy (-Meichtry),F,25,180,70,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,USA
46015,Jessica Adele Hardy (-Meichtry),F,25,180,70,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,USA
46056,Arsi Ilari Harju,M,26,183,110,2000,Summer,Athletics,Athletics Men's Shot Put,Gold,Finland
46067,Georgina Claire Harland (-Seccombe),F,26,177,62,2004,Summer,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze,UK
46091,Christa Deanne Harmotto-Dietzen,F,25,188,79,2012,Summer,Volleyball,Volleyball Women's Volleyball,Silver,USA
46091,Christa Deanne Harmotto-Dietzen,F,29,188,79,2016,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,USA
46095,"Eric J. ""E.J."" Harnden",M,30,185,84,2014,Winter,Curling,Curling Men's Curling,Gold,Canada
46098,Ryan Harnden,M,27,183,91,2014,Winter,Curling,Curling Men's Curling,Gold,Canada
46102,Marlne Harnois,F,25,174,57,2012,Summer,Taekwondo,Taekwondo Women's Featherweight,Bronze,France
46113,"Dawn Harper (-Everhart, -Nelson)",F,24,168,61,2008,Summer,Athletics,Athletics Women's 100 metres Hurdles,Gold,USA
46113,"Dawn Harper (-Everhart, -Nelson)",F,28,168,61,2012,Summer,Athletics,Athletics Women's 100 metres Hurdles,Silver,USA
46139,Lori D. Harrigan (-Mack),F,30,182,99,2000,Summer,Softball,Softball Women's Softball,Gold,USA
46139,Lori D. Harrigan (-Mack),F,33,182,99,2004,Summer,Softball,Softball Women's Softball,Gold,USA
46180,"Otis Harris, Jr.",M,22,185,83,2004,Summer,Athletics,Athletics Men's 400 metres,Silver,USA
46180,"Otis Harris, Jr.",M,22,185,83,2004,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,USA
46193,Alvin Leonardo Harrison,M,26,188,80,2000,Summer,Athletics,Athletics Men's 400 metres,Silver,USA
46195,Audley Hugh Harrison,M,28,198,110,2000,Summer,Boxing,Boxing Men's Super-Heavyweight,Gold,UK
46207,Kayla Harrison,F,22,173,74,2012,Summer,Judo,Judo Women's Half-Heavyweight,Gold,USA
46207,Kayla Harrison,F,26,173,74,2016,Summer,Judo,Judo Women's Half-Heavyweight,Gold,USA
46218,Regan Dean Harrison,M,22,178,71,2000,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Australia
46227,Loretta Harrop,F,29,168,53,2004,Summer,Triathlon,Triathlon Women's Olympic Distance,Silver,Australia
46229,Kristi Lee Harrower,F,25,162,63,2000,Summer,Basketball,Basketball Women's Basketball,Silver,Australia
46229,Kristi Lee Harrower,F,29,162,63,2004,Summer,Basketball,Basketball Women's Basketball,Silver,Australia
46229,Kristi Lee Harrower,F,33,162,63,2008,Summer,Basketball,Basketball Women's Basketball,Silver,Australia
46229,Kristi Lee Harrower,F,37,162,63,2012,Summer,Basketball,Basketball Women's Basketball,Bronze,Australia
46246,Sara Harstick,F,19,178,66,2000,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,Germany
46246,Sara Harstick,F,22,178,66,2004,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,Germany
46275,Christoph Harting,M,26,207,120,2016,Summer,Athletics,Athletics Men's Discus Throw,Gold,Germany
46277,Robert Harting,M,27,201,126,2012,Summer,Athletics,Athletics Men's Discus Throw,Gold,Germany
46282,Blythe Hartley,F,22,165,56,2004,Summer,Diving,Diving Women's Synchronized Platform,Bronze,Canada
46283,Bridgitte Ellen Hartley,F,29,174,65,2012,Summer,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze,South Africa
46344,Artem Harutyunyan,M,25,172,64,2016,Summer,Boxing,Boxing Men's Light-Welterweight,Bronze,Germany
46408,Dominik Haek,M,41,183,77,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Czech Republic
46413,Oswald Haselrieder,M,34,178,71,2006,Winter,Luge,Luge Mixed (Men)'s Doubles,Bronze,Italy
46450,Juliet Haslam,F,31,174,64,2000,Summer,Hockey,Hockey Women's Hockey,Gold,Australia
46542,Natasha Monique Hastings,F,22,173,68,2008,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA
46542,Natasha Monique Hastings,F,30,173,68,2016,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA
46560,Annia Portuondo Hatch,F,26,152,43,2004,Summer,Gymnastics,Gymnastics Women's Team All-Around,Silver,USA
46560,Annia Portuondo Hatch,F,26,152,43,2004,Summer,Gymnastics,Gymnastics Women's Horse Vault,Silver,USA
46581,Gbor Hatos,M,28,170,76,2012,Summer,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze,Hungary
46591,Ola Vigen Hattestad,M,31,186,85,2014,Winter,Cross Country Skiing,Cross Country Skiing Men's Sprint,Gold,Norway
46636,Margunn Haugenes (Humlestl-),F,30,171,62,2000,Summer,Football,Football Women's Football,Gold,Norway
46638,"Gregory ""Greg"" Haughton",M,26,185,79,2000,Summer,Athletics,Athletics Men's 400 metres,Bronze,Jamaica
46638,"Gregory ""Greg"" Haughton",M,26,185,79,2000,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,Jamaica
46645,Franzisca Hauke,F,26,172,63,2016,Summer,Hockey,Hockey Women's Hockey,Bronze,Germany
46647,Tobias Constantin Hauke,M,20,183,81,2008,Summer,Hockey,Hockey Men's Hockey,Gold,Germany
46647,Tobias Constantin Hauke,M,24,183,81,2012,Summer,Hockey,Hockey Men's Hockey,Gold,Germany
46647,Tobias Constantin Hauke,M,28,183,81,2016,Summer,Hockey,Hockey Men's Hockey,Bronze,Germany
46666,Patrick Hausding,M,19,180,77,2008,Summer,Diving,Diving Men's Synchronized Platform,Silver,Germany
46666,Patrick Hausding,M,27,180,77,2016,Summer,Diving,Diving Men's Springboard,Bronze,Germany
46675,Jan Hauser,M,25,187,80,2010,Winter,Curling,Curling Men's Curling,Bronze,Switzerland
46696,Simone Hye-Soon Hauswald (Denkinger-),F,30,168,56,2010,Winter,Biathlon,Biathlon Women's 12.5 kilometres Mass Start,Bronze,Germany
46696,Simone Hye-Soon Hauswald (Denkinger-),F,30,168,56,2010,Winter,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze,Germany
46703,Matti Antero Hautamki,M,20,177,64,2002,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Bronze,Finland
46703,Matti Antero Hautamki,M,20,177,64,2002,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver,Finland
46703,Matti Antero Hautamki,M,24,177,64,2006,Winter,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver,Finland
46703,Matti Antero Hautamki,M,24,177,64,2006,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver,Finland
46710,Daniel Havel,M,20,178,79,2012,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,Czech Republic
46710,Daniel Havel,M,24,178,79,2016,Summer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze,Czech Republic
46715,Anders Niclas Hvelid,M,32,182,90,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Sweden
46758,Rechelle Margaret Hawkes,F,33,165,57,2000,Summer,Hockey,Hockey Women's Hockey,Gold,Australia
46783,Cheryl Ann Haworth,F,17,175,136,2000,Summer,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze,USA
46807,Ren Hayakawa,F,24,179,65,2012,Summer,Archery,Archery Women's Team,Bronze,Japan
46822,Michael Haybck,M,22,182,65,2014,Winter,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver,Austria
46829,Brent Matthew Hayden,M,28,193,86,2012,Summer,Swimming,Swimming Men's 100 metres Freestyle,Bronze,Canada
46840,Brittany Hayes,F,23,170,72,2008,Summer,Water Polo,Water Polo Women's Water Polo,Silver,USA
46845,Joanna Dove Hayes,F,27,167,58,2004,Summer,Athletics,Athletics Women's 100 metres Hurdles,Gold,USA
46856,"Robert John ""Rob"" Hayles",M,31,188,80,2004,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,UK
46856,"Robert John ""Rob"" Hayles",M,31,188,80,2004,Summer,Cycling,Cycling Men's Madison,Bronze,UK
46857,Brett Ronald Hayman,M,28,165,54,2000,Summer,Rowing,Rowing Men's Coxed Eights,Silver,Australia
46861,Akeem Haynes,M,24,170,73,2016,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,Canada
46875,Todd Dennys Hays,M,32,190,107,2002,Winter,Bobsleigh,Bobsleigh Men's Four,Silver,USA
46922,He Chong,M,21,169,69,2008,Summer,Diving,Diving Men's Springboard,Gold,China
46922,He Chong,M,25,169,69,2012,Summer,Diving,Diving Men's Springboard,Bronze,China
46924,He Hanbin,M,22,180,80,2008,Summer,Badminton,Badminton Mixed Doubles,Bronze,China
46931,He Kexin,F,16,142,33,2008,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold,China
46931,He Kexin,F,16,142,33,2008,Summer,Gymnastics,Gymnastics Women's Uneven Bars,Gold,China
46931,He Kexin,F,20,142,33,2012,Summer,Gymnastics,Gymnastics Women's Uneven Bars,Silver,China
46936,He Wenna,F,19,160,50,2008,Summer,Trampolining,Trampolining Women's Individual,Gold,China
46936,He Wenna,F,23,160,50,2012,Summer,Trampolining,Trampolining Women's Individual,Bronze,China
46943,He Ying,F,27,170,68,2004,Summer,Archery,Archery Women's Team,Silver,China
46948,He Zi,F,21,159,51,2012,Summer,Diving,Diving Women's Springboard,Silver,China
46948,He Zi,F,21,159,51,2012,Summer,Diving,Diving Women's Synchronized Springboard,Gold,China
46948,He Zi,F,25,159,51,2016,Summer,Diving,Diving Women's Springboard,Silver,China
46951,Maaike Christiane Head,F,32,173,59,2016,Summer,Rowing,Rowing Women's Lightweight Double Sculls,Gold,Netherlands
46973,Shane Timothy Heams,M,24,182,79,2000,Summer,Baseball,Baseball Men's Baseball,Gold,USA
46974,Geraldine Anne Heaney,F,34,173,64,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada
46997,Liam Nicholas Heath,M,27,182,81,2012,Summer,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Bronze,UK
46997,Liam Nicholas Heath,M,31,182,81,2016,Summer,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",Gold,UK
46997,Liam Nicholas Heath,M,31,182,81,2016,Summer,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Silver,UK
46999,Tobin Powell Heath,F,20,168,59,2008,Summer,Football,Football Women's Football,Gold,USA
46999,Tobin Powell Heath,F,24,168,59,2012,Summer,Football,Football Women's Football,Gold,USA
47000,Alastair Heathcote,M,30,191,92,2008,Summer,Rowing,Rowing Men's Coxed Eights,Silver,UK
47004,"Daniel James ""Dany"" Heatley",M,29,191,97,2010,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada
47021,"Benjamin ""Ben"" Hebert",M,26,180,94,2010,Winter,Curling,Curling Men's Curling,Gold,Canada
47106,Chad Paul Hedrick,M,28,180,76,2006,Winter,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze,USA
47106,Chad Paul Hedrick,M,28,180,76,2006,Winter,Speed Skating,"Speed Skating Men's 5,000 metres",Gold,USA
47106,Chad Paul Hedrick,M,28,180,76,2006,Winter,Speed Skating,"Speed Skating Men's 10,000 metres",Silver,USA
47106,Chad Paul Hedrick,M,32,180,76,2010,Winter,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze,USA
47106,Chad Paul Hedrick,M,32,180,76,2010,Winter,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,USA
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,20,180,68,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Netherlands
47117,"Frederike Johanna Maria ""Femke"" Heemskerk",F,24,180,68,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,Netherlands
47137,Jayna Hefford,F,24,163,63,2002,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada
47137,Jayna Hefford,F,28,163,63,2006,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada
47137,Jayna Hefford,F,32,163,63,2010,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada
47137,Jayna Hefford,F,36,163,63,2014,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,Canada
47140,Beat Hefti,M,24,183,110,2002,Winter,Bobsleigh,Bobsleigh Men's Two,Bronze,Switzerland
47140,Beat Hefti,M,28,183,110,2006,Winter,Bobsleigh,Bobsleigh Men's Two,Bronze,Switzerland
47140,Beat Hefti,M,28,183,110,2006,Winter,Bobsleigh,Bobsleigh Men's Four,Bronze,Switzerland
47140,Beat Hefti,M,36,183,110,2014,Winter,Bobsleigh,Bobsleigh Men's Two,Silver,Switzerland
47159,Francis Hegerty,M,25,187,95,2008,Summer,Rowing,Rowing Men's Coxless Fours,Silver,Australia
47187,Britta Heidemann,F,21,180,70,2004,Summer,Fencing,"Fencing Women's epee, Team",Silver,Germany
47187,Britta Heidemann,F,25,180,70,2008,Summer,Fencing,"Fencing Women's epee, Individual",Gold,Germany
47187,Britta Heidemann,F,29,180,70,2012,Summer,Fencing,"Fencing Women's epee, Individual",Silver,Germany
47198,Betty Heidler,F,28,175,85,2012,Summer,Athletics,Athletics Women's Hammer Throw,Bronze,Germany
47228,Erik Heil,M,26,185,80,2016,Summer,Sailing,Sailing Men's Skiff,Bronze,Germany
47229,Jennifer Heil,F,22,162,56,2006,Winter,Freestyle Skiing,Freestyle Skiing Women's Moguls,Gold,Canada
47229,Jennifer Heil,F,26,162,56,2010,Winter,Freestyle Skiing,Freestyle Skiing Women's Moguls,Silver,Canada
47235,Claudia Heill,F,22,176,65,2004,Summer,Judo,Judo Women's Half-Middleweight,Silver,Austria
47274,Silvio Heinevetter,M,31,194,99,2016,Summer,Handball,Handball Men's Handball,Bronze,Germany
47317,Ivn Gabriel Heinze,M,26,179,78,2004,Summer,Football,Football Men's Football,Gold,Argentina
47351,Milan Hejduk,M,29,183,87,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Czech Republic
47358,Zuzana Hejnov,F,25,173,63,2012,Summer,Athletics,Athletics Women's 400 metres Hurdles,Bronze,Czech Republic
47390,Helen Cristina Santos Luz,F,27,175,61,2000,Summer,Basketball,Basketball Women's Basketball,Bronze,Brazil
47406,Lars Andreas Helgstrand,M,30,183,67,2008,Summer,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze,Denmark
47410,Anne Helin,F,23,170,68,2010,Winter,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,Finland
47434,Andr Heller,M,28,199,93,2004,Summer,Volleyball,Volleyball Men's Volleyball,Gold,Brazil
47434,Andr Heller,M,32,199,93,2008,Summer,Volleyball,Volleyball Men's Volleyball,Silver,Brazil
47457,Carl Marcus Joakim Hellner,M,24,183,75,2010,Winter,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Gold,Sweden
47457,Carl Marcus Joakim Hellner,M,24,183,75,2010,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,Sweden
47457,Carl Marcus Joakim Hellner,M,28,183,75,2014,Winter,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver,Sweden
47457,Carl Marcus Joakim Hellner,M,28,183,75,2014,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold,Sweden
47478,Mathew Glen Helm,M,23,170,62,2004,Summer,Diving,Diving Men's Platform,Silver,Australia
47478,Mathew Glen Helm,M,23,170,62,2004,Summer,Diving,Diving Men's Synchronized Platform,Bronze,Australia
47518,"Matthew E. ""Matt"" Hemingway",M,31,200,84,2004,Summer,Athletics,Athletics Men's High Jump,Silver,USA
47532,Deon Marie Hemmings,F,31,176,63,2000,Summer,Athletics,Athletics Women's 400 metres Hurdles,Silver,Jamaica
47532,Deon Marie Hemmings,F,31,176,63,2000,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Silver,Jamaica
47536,Jan Hempel,M,29,168,62,2000,Summer,Diving,Diving Men's Synchronized Platform,Bronze,Germany
47545,Ale Hemsk,M,22,183,84,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Czech Republic
47572,Danielle Henderson,F,23,185,88,2000,Summer,Softball,Softball Women's Softball,Gold,USA
47578,"Jeffrey ""Jeff"" Henderson",M,27,183,86,2016,Summer,Athletics,Athletics Men's Long Jump,Gold,USA
47582,Monique Marie Henderson,F,21,170,54,2004,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA
47582,Monique Marie Henderson,F,25,170,54,2008,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA
47603,Kaj Hendriks,M,28,197,95,2016,Summer,Rowing,Rowing Men's Coxed Eights,Bronze,Netherlands
47627,Andrea Henkel (-Burke),F,24,159,49,2002,Winter,Biathlon,Biathlon Women's 15 kilometres,Gold,Germany
47627,Andrea Henkel (-Burke),F,24,159,49,2002,Winter,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold,Germany
47627,Andrea Henkel (-Burke),F,28,159,49,2006,Winter,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,Germany
47627,Andrea Henkel (-Burke),F,32,159,49,2010,Winter,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze,Germany
47629,Manuela Henkel,F,27,168,56,2002,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold,Germany
47641,Monique Hennagan,F,24,173,57,2000,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA
47641,Monique Hennagan,F,28,173,57,2004,Summer,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,USA
47648,Thamar Nanette Henneken,F,21,185,72,2000,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,Netherlands
47672,Josephine Henning,F,26,175,68,2016,Summer,Football,Football Women's Football,Gold,Germany
47726,Thais Henrquez Torres,F,25,185,69,2008,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,Spain
47726,Thais Henrquez Torres,F,29,185,69,2012,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,Spain
47736,Desiree Latifah N. Henry,F,20,171,64,2016,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,UK
47749,Jodie Clare Henry,F,20,176,63,2004,Summer,Swimming,Swimming Women's 100 metres Freestyle,Gold,Australia
47749,Jodie Clare Henry,F,20,176,63,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Australia
47749,Jodie Clare Henry,F,20,176,63,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,Australia
47763,Samantha Henry-Robinson,F,23,163,58,2012,Summer,Athletics,Athletics Women's 4 x 100 metres Relay,Silver,Jamaica
47765,Pascal Hens,M,24,203,100,2004,Summer,Handball,Handball Men's Handball,Silver,Germany
47768,"Gillian ""Jill"" Henselwood",F,45,168,56,2008,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver,Canada
47775,"Samuel ""Sammie"" Henson",M,29,163,54,2000,Summer,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver,USA
47786,Jukka Mika Petteri Hentunen,M,31,178,85,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Finland
47794,Stefan Henze,M,23,177,75,2004,Summer,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Silver,Germany
47807,Heo Sun-Yeong,F,28,180,71,2004,Summer,Handball,Handball Women's Handball,Silver,South Korea
47807,Heo Sun-Yeong,F,32,180,71,2008,Summer,Handball,Handball Women's Handball,Bronze,South Korea
47810,Heo Yeong-Suk,F,29,170,61,2004,Summer,Handball,Handball Women's Handball,Silver,South Korea
47814,Michael David Hepburn,M,20,186,77,2012,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Australia
47814,Michael David Hepburn,M,24,186,77,2016,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver,Australia
47838,Llewellyn George Herbert,M,23,184,85,2000,Summer,Athletics,Athletics Men's 400 metres Hurdles,Bronze,South Africa
47852,Reinfried Herbst,M,27,182,84,2006,Winter,Alpine Skiing,Alpine Skiing Men's Slalom,Silver,Austria
47900,Sabrina Hering,F,24,167,70,2016,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,Germany
47965,Jos Antonio Hermida Ramos,M,25,172,67,2004,Summer,Cycling,"Cycling Men's Mountainbike, Cross-Country",Silver,Spain
