id,name,sex,age,height,weight,year,season,sport,event,medal,country,medal_count
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73,2016,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,USA,1
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19,183,73,2016,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,USA,1
67778,Lee Bae-Yeong,M,24,162,69,2004,Summer,Weightlifting,Weightlifting Men's Lightweight,Silver,South Korea,1
67782,Lee Beom-Yeong,M,23,199,94,2012,Summer,Football,Football Men's Football,Bronze,South Korea,1
67784,Lee Bo-Na,F,23,168,59,2004,Summer,Shooting,Shooting Women's Trap,Bronze,South Korea,1
67784,Lee Bo-Na,F,23,168,59,2004,Summer,Shooting,Shooting Women's Double Trap,Silver,South Korea,1
67792,Lee Byeong-Gyu,M,25,185,82,2000,Summer,Baseball,Baseball Men's Baseball,Bronze,South Korea,1
67804,Lee Chang-Hwan,M,26,178,78,2008,Summer,Archery,Archery Men's Team,Gold,South Korea,1
67818,Lee Chong Wei,M,25,170,68,2008,Summer,Badminton,Badminton Men's Singles,Silver,Malaysia,1
67818,Lee Chong Wei,M,29,170,68,2012,Summer,Badminton,Badminton Men's Singles,Silver,Malaysia,1
67818,Lee Chong Wei,M,33,170,68,2016,Summer,Badminton,Badminton Men's Singles,Silver,Malaysia,1
67830,Lee Dae-Ho,M,26,192,120,2008,Summer,Baseball,Baseball Men's Baseball,Gold,South Korea,1
67831,Lee Dae-Hun,M,20,183,70,2012,Summer,Taekwondo,Taekwondo Men's Flyweight,Silver,South Korea,1
67831,Lee Dae-Hun,M,24,183,70,2016,Summer,Taekwondo,Taekwondo Men's Featherweight,Bronze,South Korea,1
67839,David Cameron Lee,M,26,203,105,2008,Summer,Volleyball,Volleyball Men's Volleyball,Gold,USA,1
67839,David Cameron Lee,M,34,203,105,2016,Summer,Volleyball,Volleyball Men's Volleyball,Bronze,USA,1
67844,Lee Dong-Su,M,26,182,73,2000,Summer,Badminton,Badminton Men's Doubles,Silver,South Korea,1
67844,Lee Dong-Su,M,30,182,73,2004,Summer,Badminton,Badminton Men's Doubles,Silver,South Korea,1
67853,Lee Eun-Byeol,F,18,154,46,2010,Winter,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",Silver,South Korea,1
67865,Lee Eun-Sil,F,27,167,55,2004,Summer,Table Tennis,Table Tennis Women's Doubles,Silver,South Korea,1
67872,Lee Gang-Seok,M,20,176,77,2006,Winter,Speed Skating,Speed Skating Men's 500 metres,Bronze,South Korea,1
67885,Lee Gong-Ju,F,24,163,50,2004,Summer,Handball,Handball Women's Handball,Silver,South Korea,1
67903,Lee Gyeong-Won,F,24,160,58,2004,Summer,Badminton,Badminton Women's Doubles,Bronze,South Korea,1
67903,Lee Gyeong-Won,F,28,160,58,2008,Summer,Badminton,Badminton Women's Doubles,Silver,South Korea,1
67926,Lee Ho-Seok,M,19,168,60,2006,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Silver,South Korea,1
67926,Lee Ho-Seok,M,19,168,60,2006,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Silver,South Korea,1
67926,Lee Ho-Seok,M,19,168,60,2006,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold,South Korea,1
67926,Lee Ho-Seok,M,23,168,60,2010,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Silver,South Korea,1
67926,Lee Ho-Seok,M,23,168,60,2010,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver,South Korea,1
67958,Lee Hyo-Jeong,F,27,181,74,2008,Summer,Badminton,Badminton Mixed Doubles,Gold,South Korea,1
67958,Lee Hyo-Jeong,F,27,181,74,2008,Summer,Badminton,Badminton Women's Doubles,Silver,South Korea,1
67979,Lee Jae-Jin,M,25,178,73,2008,Summer,Badminton,Badminton Men's Doubles,Bronze,South Korea,1
68002,Lee Jeong-Su,M,20,173,60,2010,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold,South Korea,1
68002,Lee Jeong-Su,M,20,173,60,2010,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold,South Korea,1
68002,Lee Jeong-Su,M,20,173,60,2010,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver,South Korea,1
68016,Lee Jin-Yeong,M,28,185,90,2008,Summer,Baseball,Baseball Men's Baseball,Gold,South Korea,1
68027,Lee Jong-Uk,M,28,176,77,2008,Summer,Baseball,Baseball Men's Baseball,Gold,South Korea,1
68029,Lee Ju-Hyeong,M,27,163,61,2000,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Silver,South Korea,1
68029,Lee Ju-Hyeong,M,27,163,61,2000,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze,South Korea,1
68062,Lee Min-Hui,F,28,174,65,2008,Summer,Handball,Handball Women's Handball,Bronze,South Korea,1
68095,Lee Sang-Eun,F,29,172,68,2004,Summer,Handball,Handball Women's Handball,Silver,South Korea,1
68097,Lee Sang-Gi,M,34,186,85,2000,Summer,Fencing,"Fencing Men's epee, Individual",Bronze,South Korea,1
68103,Lee Sang-Hwa,F,20,165,62,2010,Winter,Speed Skating,Speed Skating Women's 500 metres,Gold,South Korea,1
68103,Lee Sang-Hwa,F,24,165,62,2014,Winter,Speed Skating,Speed Skating Women's 500 metres,Gold,South Korea,1
68122,Lee Seon-Hui,F,21,170,63,2000,Summer,Taekwondo,Taekwondo Women's Welterweight,Gold,South Korea,1
68132,Lee Seong-Jin,F,19,164,65,2004,Summer,Archery,Archery Women's Individual,Silver,South Korea,1
68132,Lee Seong-Jin,F,19,164,65,2004,Summer,Archery,Archery Women's Team,Gold,South Korea,1
68132,Lee Seong-Jin,F,27,164,65,2012,Summer,Archery,Archery Women's Team,Gold,South Korea,1
68140,Lee Seung-Hun,M,21,178,70,2010,Winter,Speed Skating,"Speed Skating Men's 5,000 metres",Silver,South Korea,1
68140,Lee Seung-Hun,M,21,178,70,2010,Winter,Speed Skating,"Speed Skating Men's 10,000 metres",Gold,South Korea,1
68140,Lee Seung-Hun,M,25,178,70,2014,Winter,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver,South Korea,1
68147,Lee Seung-Yeop,M,24,183,92,2000,Summer,Baseball,Baseball Men's Baseball,Bronze,South Korea,1
68147,Lee Seung-Yeop,M,31,183,92,2008,Summer,Baseball,Baseball Men's Baseball,Gold,South Korea,1
68149,Lee Seung-Yun,M,21,174,80,2016,Summer,Archery,Archery Men's Team,Gold,South Korea,1
68174,Lee Taek-Geun,M,28,182,83,2008,Summer,Baseball,Baseball Men's Baseball,Gold,South Korea,1
68184,Lee Wai Sze,F,25,165,62,2012,Summer,Cycling,Cycling Women's Keirin,Bronze,China,1
68190,Lee Won-Hui,M,23,172,73,2004,Summer,Judo,Judo Men's Lightweight,Gold,South Korea,1
68209,Lee Yong-Dae,M,19,180,74,2008,Summer,Badminton,Badminton Mixed Doubles,Gold,South Korea,1
68209,Lee Yong-Dae,M,23,180,74,2012,Summer,Badminton,Badminton Men's Doubles,Bronze,South Korea,1
68211,Lee Yong-Gyu,M,22,175,70,2008,Summer,Baseball,Baseball Men's Baseball,Gold,South Korea,1
68222,Zoe Samantha Lee,F,30,176,70,2016,Summer,Rowing,Rowing Women's Coxed Eights,Silver,UK,1
68244,Marrit Leenstra,F,24,170,59,2014,Winter,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,Netherlands,1
68254,Brian Joseph Leetch,M,33,185,91,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,USA,1
68271,Clment Lefert,M,24,185,73,2012,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,France,1
68271,Clment Lefert,M,24,185,73,2012,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,France,1
68275,Fabien Lefvre,M,22,178,70,2004,Summer,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Bronze,France,1
68275,Fabien Lefvre,M,26,178,70,2008,Summer,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver,France,1
68286,Enzo-Boris Lefort,M,24,190,80,2016,Summer,Fencing,"Fencing Men's Foil, Team",Silver,France,1
68297,Cecilie Leganger,F,25,179,76,2000,Summer,Handball,Handball Women's Handball,Bronze,Norway,1
68324,Aleksandr Gennadyevich Legkov,M,30,177,65,2014,Winter,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold,Russia,1
68324,Aleksandr Gennadyevich Legkov,M,30,177,65,2014,Winter,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver,Russia,1
68338,Lise Christiane Rene Legrand (Golliot-),F,27,170,63,2004,Summer,Wrestling,"Wrestling Women's Middleweight, Freestyle",Bronze,France,1
68340,Ugo Legrand,M,23,175,73,2012,Summer,Judo,Judo Men's Lightweight,Bronze,France,1
68371,Jens Lehmann,M,32,188,82,2000,Summer,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver,Germany,1
68371,Jens Lehmann,M,32,188,82,2000,Summer,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,Germany,1
68379,Sonja Lehmann (-Dittbrenner),F,24,172,65,2004,Summer,Hockey,Hockey Women's Hockey,Gold,Germany,1
68388,Unni Lehn,F,23,163,59,2000,Summer,Football,Football Women's Football,Gold,Norway,1
68408,Jori Jonatan Lehter,M,26,187,97,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
68415,Jere Kalervo Lehtinen,M,32,183,88,2006,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver,Finland,1
68415,Jere Kalervo Lehtinen,M,36,183,88,2010,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
68421,Silja Lehtinen,F,26,168,63,2012,Summer,Sailing,Sailing Women's Three Person Keelboat,Bronze,Finland,1
68437,Kari Lehtonen,M,30,193,91,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
68450,Lei Sheng,M,28,193,77,2012,Summer,Fencing,"Fencing Men's Foil, Individual",Gold,China,1
68491,Leila de Gomes de Barros,F,28,179,72,2000,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,Brazil,1
68510,Levi Leipheimer,M,34,173,62,2008,Summer,Cycling,Cycling Men's Individual Time Trial,Bronze,USA,1
68551,Patric-Fritz Leitner,M,24,189,88,2002,Winter,Luge,Luge Mixed (Men)'s Doubles,Gold,Germany,1
68551,Patric-Fritz Leitner,M,32,189,88,2010,Winter,Luge,Luge Mixed (Men)'s Doubles,Bronze,Germany,1
68610,Christophe Alexandre Christian Lematre,M,22,190,74,2012,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,France,1
68610,Christophe Alexandre Christian Lematre,M,26,190,74,2016,Summer,Athletics,Athletics Men's 200 metres,Bronze,France,1
68638,Mario Lemieux,M,36,192,102,2002,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold,Canada,1
68640,Finn Lemke,M,24,210,115,2016,Summer,Handball,Handball Men's Handball,Bronze,Germany,1
68658,Mathieu Lemoine,M,32,176,70,2016,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,France,1
68693,Karen Lende O'Connor,F,42,168,55,2000,Summer,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,USA,1
68695,Deon Christopher Lendore,M,19,179,75,2012,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,Trinidad and Tobago,1
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,19,167,60,2004,Summer,Swimming,Swimming Women's 50 metres Freestyle,Bronze,Australia,1
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,19,167,60,2004,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Australia,1
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,23,167,60,2008,Summer,Swimming,Swimming Women's 100 metres Freestyle,Silver,Australia,1
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,23,167,60,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,Australia,1
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,23,167,60,2008,Summer,Swimming,Swimming Women's 100 metres Butterfly,Gold,Australia,1
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,23,167,60,2008,Summer,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,Australia,1
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,27,167,60,2012,Summer,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Australia,1
68781,Yankiel Len Alarcon,M,26,163,54,2008,Summer,Boxing,Boxing Men's Bantamweight,Silver,Cuba,1
68791,Natascia Leonardi Cortesi,F,30,163,51,2002,Winter,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze,Switzerland,1
68792,Raffaello Leonardo,M,31,190,94,2004,Summer,Rowing,Rowing Men's Coxless Fours,Bronze,Italy,1
68794,Heorhiy Ihorovych Leonchuk,M,30,193,82,2004,Summer,Sailing,Sailing Mixed Skiff,Silver,Ukraine,1
68804,Carolin Leonhardt,F,19,175,64,2004,Summer,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver,Germany,1
68804,Carolin Leonhardt,F,19,175,64,2004,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold,Germany,1
68804,Carolin Leonhardt,F,27,175,64,2012,Summer,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver,Germany,1
68844,Amy Elizabeth LePeilbet,F,30,170,65,2012,Summer,Football,Football Women's Football,Gold,USA,1
68857,Sami Lepist,M,25,186,85,2010,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
68857,Sami Lepist,M,29,186,85,2014,Winter,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze,Finland,1
68878,Pnlope Leprvost,F,36,175,55,2016,Summer,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,France,1
68881,Florence Lepron,F,27,182,64,2012,Summer,Basketball,Basketball Women's Basketball,Silver,France,1
68921,Sydney Rae Leroux (-Dwyer),F,22,170,66,2012,Summer,Football,Football Women's Football,Gold,USA,1
68985,Lisa Deshawn Leslie (-Lockwood),F,28,196,77,2000,Summer,Basketball,Basketball Women's Basketball,Gold,USA,1
68985,Lisa Deshawn Leslie (-Lockwood),F,32,196,77,2004,Summer,Basketball,Basketball Women's Basketball,Gold,USA,1
68985,Lisa Deshawn Leslie (-Lockwood),F,36,196,77,2008,Summer,Basketball,Basketball Women's Basketball,Gold,USA,1
69006,Erik Lesser,M,25,170,70,2014,Winter,Biathlon,Biathlon Men's 20 kilometres,Silver,Germany,1
69006,Erik Lesser,M,25,170,70,2014,Winter,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver,Germany,1
69026,Aleksandr Leonidovich Lesun,M,28,185,74,2016,Summer,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold,Russia,1
69027,Joanna Leszczyska,F,27,183,75,2016,Summer,Rowing,Rowing Women's Quadruple Sculls,Bronze,Poland,1
69039,Fanny Ltourneau,F,21,165,59,2000,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze,Canada,1
69058,Evelyne Leu,F,29,167,62,2006,Winter,Freestyle Skiing,Freestyle Skiing Women's Aerials,Gold,Switzerland,1
69088,Melanie Leupolz,F,22,173,52,2016,Summer,Football,Football Women's Football,Gold,Germany,1
69089,Laurien Leurink,F,21,173,67,2016,Summer,Hockey,Hockey Women's Hockey,Silver,Netherlands,1
69117,Amaury Raymond Leveaux,M,22,202,88,2008,Summer,Swimming,Swimming Men's 50 metres Freestyle,Silver,France,1
69117,Amaury Raymond Leveaux,M,22,202,88,2008,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,France,1
69117,Amaury Raymond Leveaux,M,26,202,88,2012,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,France,1
69117,Amaury Raymond Leveaux,M,26,202,88,2012,Summer,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,France,1
69134,Caitlin Leverenz,F,21,173,73,2012,Summer,Swimming,Swimming Women's 200 metres Individual Medley,Bronze,USA,1
69151,Yuliya Aleksandrovna Levina,F,27,184,80,2000,Summer,Rowing,Rowing Women's Quadruple Sculls,Bronze,Russia,1
69152,Olga Sergeyevna Levina-Akopyan,F,31,176,63,2016,Summer,Handball,Handball Women's Handball,Gold,Russia,1
69163,Vasily Alekseyevich Levit,M,28,185,91,2016,Summer,Boxing,Boxing Men's Heavyweight,Silver,Kazakhstan,1
69173,Maximilian Levy,M,21,182,87,2008,Summer,Cycling,Cycling Men's Team Sprint,Bronze,Germany,1
69173,Maximilian Levy,M,25,182,87,2012,Summer,Cycling,Cycling Men's Keirin,Silver,Germany,1
69173,Maximilian Levy,M,25,182,87,2012,Summer,Cycling,Cycling Men's Team Sprint,Bronze,Germany,1
69209,Brian M. Lewis,M,25,170,72,2000,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,USA,1
69216,Craig Edward Lewis,M,27,195,100,2004,Summer,Baseball,Baseball Men's Baseball,Silver,Australia,1
69221,Denise Lewis,F,28,176,68,2000,Summer,Athletics,Athletics Women's Heptathlon,Gold,UK,1
69248,"Michael Peter ""Mike"" Lewis",M,27,185,73,2008,Summer,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,Canada,1
69269,Mark Anthony Lewis-Francis,M,21,183,89,2004,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,UK,1
69280,Amandine Suzanne Monique Leynaud,F,30,178,64,2016,Summer,Handball,Handball Women's Handball,Silver,France,1
69285,Danell Johan Leyva Gonzalez,M,20,170,68,2012,Summer,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,USA,1
69285,Danell Johan Leyva Gonzalez,M,24,170,68,2016,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Silver,USA,1
69285,Danell Johan Leyva Gonzalez,M,24,170,68,2016,Summer,Gymnastics,Gymnastics Men's Horizontal Bar,Silver,USA,1
69288,Jason Edward Lezak,M,24,193,98,2000,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,USA,1
69288,Jason Edward Lezak,M,24,193,98,2000,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,1
69288,Jason Edward Lezak,M,28,193,98,2004,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,USA,1
69288,Jason Edward Lezak,M,28,193,98,2004,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,1
69288,Jason Edward Lezak,M,32,193,98,2008,Summer,Swimming,Swimming Men's 100 metres Freestyle,Bronze,USA,1
69288,Jason Edward Lezak,M,32,193,98,2008,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,USA,1
69288,Jason Edward Lezak,M,32,193,98,2008,Summer,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,USA,1
69288,Jason Edward Lezak,M,36,193,98,2012,Summer,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,USA,1
69300,Patrice Lhtellier,M,34,176,63,2000,Summer,Fencing,"Fencing Men's Foil, Team",Gold,France,1
69319,Li Ching,M,29,166,55,2004,Summer,Table Tennis,Table Tennis Men's Doubles,Silver,China,1
69329,Li Dan,F,27,155,47,2016,Summer,Trampolining,Trampolining Women's Individual,Bronze,China,1
69345,Li Feng-Ying,F,25,153,53,2000,Summer,Weightlifting,Weightlifting Women's Featherweight,Silver,Taiwan,1
69376,Li Hongli,M,27,168,77,2008,Summer,Weightlifting,Weightlifting Men's Middleweight,Silver,China,1
69379,Li Hongxia,F,21,168,63,2008,Summer,Hockey,Hockey Women's Hockey,Silver,China,1
69389,Li Ji,F,18,180,70,2004,Summer,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,China,1
69392,Li Jia Wei,F,26,170,60,2008,Summer,Table Tennis,Table Tennis Women's Team,Silver,Singapore,1
69392,Li Jia Wei,F,30,170,60,2012,Summer,Table Tennis,Table Tennis Women's Team,Bronze,Singapore,1
69393,Li Jiajun,M,26,174,76,2002,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Silver,China,1
69393,Li Jiajun,M,26,174,76,2002,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze,China,1
69393,Li Jiajun,M,30,174,76,2006,Winter,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Bronze,China,1
69397,Li Jianrou,F,27,160,55,2014,Winter,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Gold,China,1
69407,Li Jie,M,24,170,64,2004,Summer,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver,China,1
69416,Li Jinzi,F,22,176,75,2012,Summer,Boxing,Boxing Women's Middleweight,Bronze,China,1
69420,Li Ju,F,24,164,53,2000,Summer,Table Tennis,Table Tennis Women's Singles,Silver,China,1
69420,Li Ju,F,24,164,53,2000,Summer,Table Tennis,Table Tennis Women's Doubles,Gold,China,1
69422,Li Juan,F,27,187,73,2008,Summer,Volleyball,Volleyball Women's Volleyball,Bronze,China,1
69455,Li Na,F,16,162,47,2000,Summer,Diving,Diving Women's Platform,Silver,China,1
69455,Li Na,F,16,162,47,2000,Summer,Diving,Diving Women's Synchronized Platform,Gold,China,1
69456,Li Na,F,19,177,67,2000,Summer,Fencing,"Fencing Women's epee, Team",Bronze,China,1
69456,Li Na,F,31,177,67,2012,Summer,Fencing,"Fencing Women's epee, Team",Gold,China,1
69458,Li Nina,F,23,160,52,2006,Winter,Freestyle Skiing,Freestyle Skiing Women's Aerials,Silver,China,1
69458,Li Nina,F,27,160,52,2010,Winter,Freestyle Skiing,Freestyle Skiing Women's Aerials,Silver,China,1
69466,Li Qian,F,26,180,75,2016,Summer,Boxing,Boxing Women's Middleweight,Bronze,China,1
69481,Li Shan,F,24,185,72,2004,Summer,Volleyball,Volleyball Women's Volleyball,Gold,China,1
69483,Li Shanshan,F,16,145,36,2008,Summer,Gymnastics,Gymnastics Women's Team All-Around,Gold,China,1
69486,Li Shuang,F,30,161,56,2008,Summer,Hockey,Hockey Women's Hockey,Silver,China,1
69489,Li Shufang,F,21,165,63,2000,Summer,Judo,Judo Women's Half-Middleweight,Silver,China,1
69498,Li Ting,F,24,180,72,2004,Summer,Tennis,Tennis Women's Doubles,Gold,China,1
69499,Li Ting,F,17,157,44,2004,Summer,Diving,Diving Women's Synchronized Platform,Gold,China,1
69515,Li Wenquan,M,22,172,63,2008,Summer,Archery,Archery Men's Team,Bronze,China,1
69522,Li Xiaolu,F,23,167,51,2016,Summer,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,China,1
69526,Li Xiaopeng,M,19,162,56,2000,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,China,1
69526,Li Xiaopeng,M,19,162,56,2000,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Gold,China,1
69526,Li Xiaopeng,M,23,162,56,2004,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Bronze,China,1
69526,Li Xiaopeng,M,27,162,56,2008,Summer,Gymnastics,Gymnastics Men's Team All-Around,Gold,China,1
69526,Li Xiaopeng,M,27,162,56,2008,Summer,Gymnastics,Gymnastics Men's Parallel Bars,Gold,China,1
69530,Li Xiaoxia,F,24,174,65,2012,Summer,Table Tennis,Table Tennis Women's Singles,Gold,China,1
